Minutes from midnight,Days,Is business,MAX BATP010,MIN BATP010,AVG BATP010,DIFF BATP010,SEC BATP010,MAX BATP011,MIN BATP011,AVG BATP011,DIFF BATP011,SEC BATP011,MAX BATP102,MIN BATP102,AVG BATP102,DIFF BATP102,SEC BATP102,MAX BATP105,MIN BATP105,AVG BATP105,DIFF BATP105,SEC BATP105,MAX BATV001,MIN BATV001,AVG BATV001,DIFF BATV001,SEC BATV001,MAX BATV002,MIN BATV002,AVG BATV002,DIFF BATV002,SEC BATV002,MAX BATV003,MIN BATV003,AVG BATV003,DIFF BATV003,SEC BATV003,MAX BATV004,MIN BATV004,AVG BATV004,DIFF BATV004,SEC BATV004,MAX BATV005,MIN BATV005,AVG BATV005,DIFF BATV005,SEC BATV005,MAX BATV006,MIN BATV006,AVG BATV006,DIFF BATV006,SEC BATV006,MAX BATV007,MIN BATV007,AVG BATV007,DIFF BATV007,SEC BATV007,MAX BATV010,MIN BATV010,AVG BATV010,DIFF BATV010,SEC BATV010,MAX BATV011,MIN BATV011,AVG BATV011,DIFF BATV011,SEC BATV011,MAX BATV012,MIN BATV012,AVG BATV012,DIFF BATV012,SEC BATV012,MAX BATV013,MIN BATV013,AVG BATV013,DIFF BATV013,SEC BATV013,MAX BATV014,MIN BATV014,AVG BATV014,DIFF BATV014,SEC BATV014,MAX BATV015,MIN BATV015,AVG BATV015,DIFF BATV015,SEC BATV015,MAX BATV016,MIN BATV016,AVG BATV016,DIFF BATV016,SEC BATV016,MAX BATV102,MIN BATV102,AVG BATV102,DIFF BATV102,SEC BATV102,MAX BATV103,MIN BATV103,AVG BATV103,DIFF BATV103,SEC BATV103,MAX BATV105,MIN BATV105,AVG BATV105,DIFF BATV105,SEC BATV105,VAL D002,N D002,SEC D002,VAL D004,N D004,SEC D004,VAL D005,N D005,SEC D005,VAL L001,N L001,SEC L001,VAL L004,N L004,SEC L004,VAL L006,N L006,SEC L006,VAL L009,N L009,SEC L009,VAL L010,N L010,SEC L010,MAX LS001,MIN LS001,AVG LS001,DIFF LS001,SEC LS001,MAX LS002,MIN LS002,AVG LS002,DIFF LS002,SEC LS002,MAX LS003,MIN LS003,AVG LS003,DIFF LS003,SEC LS003,MAX LS004,MIN LS004,AVG LS004,DIFF LS004,SEC LS004,MAX LS005,MIN LS005,AVG LS005,DIFF LS005,SEC LS005,MAX LS006,MIN LS006,AVG LS006,DIFF LS006,SEC LS006,MAX LS007,MIN LS007,AVG LS007,DIFF LS007,SEC LS007,MAX LS010,MIN LS010,AVG LS010,DIFF LS010,SEC LS010,MAX LS011,MIN LS011,AVG LS011,DIFF LS011,SEC LS011,MAX LS012,MIN LS012,AVG LS012,DIFF LS012,SEC LS012,MAX LS013,MIN LS013,AVG LS013,DIFF LS013,SEC LS013,MAX LS014,MIN LS014,AVG LS014,DIFF LS014,SEC LS014,MAX LS015,MIN LS015,AVG LS015,DIFF LS015,SEC LS015,MAX LS016,MIN LS016,AVG LS016,DIFF LS016,SEC LS016,VAL M001,N M001,SEC M001,VAL M002,N M002,SEC M002,VAL M003,N M003,SEC M003,VAL M004,N M004,SEC M004,VAL M005,N M005,SEC M005,VAL MA006,N MA006,SEC MA006,VAL MA007,N MA007,SEC MA007,VAL MA010,N MA010,SEC MA010,VAL MA011,N MA011,SEC MA011,VAL MA012,N MA012,SEC MA012,VAL MA013,N MA013,SEC MA013,VAL MA014,N MA014,SEC MA014,VAL MA015,N MA015,SEC MA015,VAL MA016,N MA016,SEC MA016,MAX T101,MIN T101,AVG T101,DIFF T101,SEC T101,MAX T102,MIN T102,AVG T102,DIFF T102,SEC T102,MAX T103,MIN T103,AVG T103,DIFF T103,SEC T103,MAX T105,MIN T105,AVG T105,DIFF T105,SEC T105,MAX T106,MIN T106,AVG T106,DIFF T106,SEC T106,TIME Toilet,TIME Eat_Lunch,TIME Drink,TIME Dress,TIME Enter_Home,TIME Sleep_Out_Of_Bed,TIME Entertain_Guests,TIME Phone,TIME Cook_Breakfast,TIME Cook_Dinner,TIME Eat,TIME Watch_TV,TIME Cook_Lunch,TIME Sleep,TIME Step_Out,TIME Bed_Toilet_Transition,TIME Wash_Dishes,TIME Bathe,TIME Cook,TIME Evening_Meds,TIME Personal_Hygiene,TIME Morning_Meds,TIME Read,TIME Wash_Dinner_Dishes,TIME Groom,TIME Leave_Home,TIME Relax,TIME Eat_Dinner,TIME Work_At_Table,TIME Work_On_Computer,TIME Wash_Lunch_Dishes,TO PREDICT
789,53,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9140,0,3788.0222222222224,9140,1492,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3040,0,1861.155555555556,3040,2204,0,2,2681,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,21,0,10.764444444444443,21,119,17,0,7.805555555555555,17,410,17,0,7.308611111111111,17,892,21,0,11.046111111111111,21,286,7,0,1.4433333333333334,7,397,0,0,0.0,0,3600,29,0,13.935555555555556,29,147,1,0,0.1666666666666666,1,2802,0,0,0.0,0,3600,51,0,30.535833333333333,51,27,47,0,29.87,47,116,45,0,23.90277777777778,45,395,43,16,24.53333333333333,27,562,46,0,27.1575,46,285,0,0,3600,0,0,3600,0,4,2689,0,4,2682,0,0,3600,0,0,3600,0,18,1934,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,70,394,0,28,561,0,2,2682,33,0,7.755,33,846,0,0,0.0,0,3600,24,0,9.006666666666666,24,1351,24,0,18.329444444444444,24,419,0,0,0.0,0,3600,0,0,0,0,0,0,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Work_On_Computer
850,53,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9160,0,6251.7,9160,2457,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,9,0,5.706944444444445,9,149,6,0,3.823333333333333,6,441,6,0,3.525555555555556,6,323,11,0,7.623333333333333,11,316,0,0,0.0,0,3600,0,0,0.0,0,3600,11,0,7.446111111111111,11,36,0,0,0.0,0,3600,9,0,2.911111111111111,9,6,32,0,22.134166666666665,32,57,30,0,21.351666666666667,30,146,17,0,12.668333333333331,17,23,18,10,13.790277777777778,8,14,32,0,23.60833333333333,32,315,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,14,36,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,30,21,0,38,14,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,22.88722222222222,25,1073,0,0,0.0,0,3600,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Work_On_Computer
911,53,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9160,0,147.57777777777778,9160,58,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9160,0,2198.4,9160,864,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,4,455,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,6,0,3.5725,6,267,3,0,2.155,3,558,5,0,2.653888888888889,5,463,7,0,4.503055555555555,7,58,0,0,0.0,0,3600,54,0,2.0683333333333334,54,473,8,0,5.6177777777777775,8,69,0,0,0.0,0,3600,6,0,2.868055555555556,6,122,23,0,12.819444444444445,23,175,23,0,16.713333333333335,23,264,13,0,9.556111111111113,13,104,13,0,10.133055555555556,13,73,23,0,17.406111111111112,23,132,0,0,3600,0,0,3600,0,8,459,0,8,644,0,0,3600,0,42,470,0,14,665,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,38,695,0,32,669,0,12,725,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,23,23.828055555555554,2,29,0,0,0.0,0,3600,0,0,0,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,13,0,0,0,2619,0,Enter_Home
972,53,True,0,0,0.0,0,3600,0,0,0.0,0,3600,99,0,81.0425,99,2947,0,0,0.0,0,3600,0,0,0.0,0,3600,9140,0,3046.6666666666665,9140,1200,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9220,0,7148.061111111111,9220,2791,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9160,0,943.9888888888888,9160,371,0,0,0.0,0,3600,0,0,0.0,0,3600,2990,0,2447.6472222222224,2990,2947,0,0,0.0,0,3600,0,0,0.0,0,3600,0,4,2428,0,0,3600,0,0,3600,0,0,3600,0,2,2652,0,0,3600,0,0,3600,0,2,2459,8,0,1.2294444444444443,8,1314,0,0,0.0,0,3600,4,0,1.0675,4,1847,5,0,1.106666666666667,5,671,0,0,0.0,0,3600,0,0,0.0,0,3600,3,0,1.439722222222222,3,172,0,0,0.0,0,3600,3,0,0.9241666666666668,3,702,31,0,10.563611111111111,31,232,14,0,8.883333333333333,14,96,4,0,2.415555555555556,4,371,4,0,2.693611111111111,4,190,39,0,10.282222222222222,39,70,0,18,2501,0,0,3600,0,6,2434,0,14,2457,0,0,3600,0,0,3600,0,12,2566,0,0,3600,0,18,2255,0,4,2626,0,18,2495,0,10,2759,0,6,2587,0,16,2625,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,20.64388888888889,25,696,0,0,0.0,0,3600,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,0,Enter_Home
1032,53,True,0,0,0.0,0,3600,78,0,28.361666666666668,78,1309,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9180,0,9164.7,9180,3594,9120,0,2855.0666666666666,9120,1127,0,0,0.0,0,3600,9140,9140,9137.461111111112,0,3600,8080,0,2937.9777777777776,8080,1309,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9220,0,6651.205555555555,9220,2597,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,2,0,0.3333333333333333,2,2639,2,0,0.3333333333333333,2,2503,0,0,0.0,0,3600,0,0,0.0,0,3600,1,0,0.1666666666666666,1,2477,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,0,20.88055555555556,25,137,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
1100,53,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9180,0,4424.25,9180,1735,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,22,0,10.865555555555556,22,1778,0,0,0.0,0,3600,25,23,23.985277777777775,2,624,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
1169,53,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,3030,0,525.2,3030,624,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,23,24.15055555555556,2,624,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
1232,53,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9140,0,27.927777777777777,9140,11,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9160,0,2025.3777777777775,9160,796,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,32,32,31.99111111111111,0,3600,0,0,0.0,0,3600,23,0,22.37388888888889,23,3502,26,0,21.20555555555556,26,190,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Enter_Home
1298,53,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9120,0,7767.2,9120,3066,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9220,0,1854.2444444444443,9220,724,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9160,0,3040.6111111111118,9160,1195,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,2,3582,0,8,3087,0,0,3600,0,0,3600,0,2,2997,0,0,3600,0,0,3600,0,2,2816,10,0,2.188333333333333,10,2413,14,0,2.441666666666667,14,2494,3,0,0.4919444444444444,3,3006,5,0,1.323611111111111,5,2219,23,0,5.0625,23,266,55,0,2.0091666666666668,55,2846,20,0,13.899722222222222,20,265,72,0,17.759444444444444,72,268,5,0,0.9166666666666666,5,2404,29,0,5.059444444444445,29,2816,8,0,2.233611111111111,8,2395,16,0,11.503055555555555,16,242,22,0,15.761111111111113,22,255,39,0,7.7775,39,2816,0,16,2999,0,30,3087,0,2,3595,0,26,2819,0,18,262,0,42,2841,0,36,253,0,128,268,0,10,2404,0,2,2942,0,32,2992,0,30,241,0,26,255,0,18,2906,0,0,0.0,0,3600,23,0,15.199166666666668,23,2379,24,0,6.473333333333334,24,971,26,0,22.28333333333333,26,629,0,0,0.0,0,3600,294,0,0,234,73,0,0,0,0,0,0,0,0,0,0,0,0,0,243,24,0,0,0,0,417,0,0,0,0,246,0,Toilet
1362,53,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9160,0,2348.5222222222224,9160,923,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9140,0,4113.0,9140,1620,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,17,0,3.2533333333333334,17,2197,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,15,0,6.823611111111111,15,1743,21,0,4.204722222222222,21,2158,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,2203,0,0,3600,0,12,2156,0,24,2210,0,0,3600,0,0,3600,0,0,3600,0,12,2336,0,6,2156,0,0,3600,33,0,17.636666666666667,33,1924,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,22.522222222222226,26,887,0,0,0.0,0,3600,109,0,0,0,0,0,0,0,0,0,0,0,0,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1234,0,Bed_Toilet_Transition
1423,53,True,0,0,0.0,0,3600,77,0,31.826666666666668,77,1488,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9180,0,5791.05,9180,2271,9120,0,6419.466666666666,9120,2534,0,0,0.0,0,3600,0,0,0.0,0,3600,8060,0,3331.4666666666667,8060,1488,0,0,0.0,0,3600,0,0,0.0,0,3600,9160,9160,9157.455555555556,0,3600,9220,0,7219.772222222222,9220,2819,0,0,0.0,0,3600,3060,0,2313.7,3060,2722,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,6,0,0.755,6,753,0,0,0.0,0,3600,0,0,0.0,0,3600,72,0,20.169444444444444,72,776,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,4,745,0,0,3600,0,10,720,0,72,760,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,8,722,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,26,0,9.290277777777778,26,124,25,0,22.35333333333333,25,377,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,2473,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dress
51,54,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,24,24,23.99333333333333,0,3600,25,0,21.885277777777777,25,878,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dress
116,54,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9180,0,2266.95,9180,889,0,0,0.0,0,3600,0,0,0.0,0,3600,3040,0,527.7777777777778,3040,625,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,25,23,24.15055555555556,2,30,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dress
196,54,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9140,0,2632.8277777777776,9140,1037,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9180,0,8277.3,9180,3246,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,32,0,30.666666666666668,32,3450,0,0,0.0,0,3600,0,0,0.0,0,3600,25,23,23.828055555555554,2,29,0,0,0.0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,3600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dress
265,54,True,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,9220,0,6766.455555555555,9220,2642,9120,0,1474.4,9120,582,0,0,0.0,0,3600,0,0,0.0,0,3600,9160,0,8628.211111111112,9160,3391,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,0,2,212,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,2,264,0,0,0.0,0,3600,0,0,0.0,0,3600,4,0,0.2486111111111111,4,215,0,0,0.0,0,3600,19,0,3.908333333333333,19,379,0,0,0.0,0,3600,2,0,0.3397222222222222,2,378,72,0,12.853055555555557,72,404,0,0,0.0,0,3600,23,0,0.5494444444444444,23,264,0,0,0.0,0,3600,1,0,0.1666666666666666,1,112,3,0,0.4541666666666666,3,545,25,0,0.6736111111111112,25,264,0,0,3600,0,0,3600,0,8,214,0,2,262,0,12,376,0,0,3600,0,24,369,0,184,403,0,0,3600,0,0,3600,0,0,3600,0,0,3600,0,12,1144,0,0,3600,0,0,0.0,0,3600,0,0,0.0,0,3600,24,0,14.042777777777776,24,966,25,23,23.835833333333333,2,29,0,0,0.0,0,3600,117,0,0,46,0,0,0,0,0,0,0,0,0,2380,0,0,0,0,0,0,0,25,0,0,554,51,0,0,0,0,0,Enter_Home
